# Gleam_name               RA_gleam     Dec_gleam     S_p          S_p_error     nu_p    nu_p_error   alpha_thin     alpha_thin_error   alpha_thick   alpha_thick_error   alpha_low       alpha_low_error   alpha_high      alpha_high_error   q              q_error       z          z_ref   S_200        S_200_error    RA_vlssr     Dec_vlssr     S_vlssr      S_vlssr_error   TGSS-ADR1_name             RA_tgss    Dec_tgss    S_tgss       S_tgss_error   MRC_name        RA_mrc       Dec_mrc       S_mrc   S_mrc_error   RA_sumss     Dec_sumss    S_sumss   S_summs_error   RA_nvss       Dec_nvss      S_nvss        S_nvss_error   S_76           S_76_err      S_84           S_84_err      S_92          S_92_err      S_99            S_99_err      S_107           S_107_err     S_115           S_115_err     S_122         S_122_err     S_130           S_130_err     S_143         S_143_err     S_151         S_151_err     S_158         S_158_err      S_166         S_166_err      S_174        S_174_err     S_181        S_181_err     S_189        S_189_err      S_197        S_197_err      S_204        S_204_err      S_212        S_212_err     S_220        S_220_err      S_227        S_227_err     
  "GLEAM J044654+170634"   71.72716     17.109468     0.5844998    0.08722192    250.0   50.0         -0.608411      0.23333903         1.4847913     0.9963851           0.6330538       0.14290828        -0.4101665      0.09288126         -1.0018955     0.585869      ""         ""      0.5617472    0.022513453    ""           ""            ""           ""              "TGSSADR J044655.1+170643" 71.72986   17.11206    0.53029996   0.0535         ""              ""           ""            ""      ""            ""           ""           ""        ""              71.72987      17.11238      0.27730048    0.013865024    0.21135704     0.13215353    0.23145175     0.0947255     0.28663912    0.08825955    0.37436593      0.07909911    0.37655696      0.06740343    0.33638412      0.055423286   0.401529      0.050274074   0.3734908       0.049521107   0.3631215     0.049191207   0.5558795     0.044465214   0.48930913    0.04097566     0.5054429     0.04090293     0.58880544   0.050870415   0.5461403    0.050142825   0.6795889    0.048704844    0.4240035    0.05210893     0.6323392    0.046037048    0.56147766   0.042006873   0.5500417    0.040066753    0.56606555   0.04534553    
  "GLEAM J044737-220335"   71.90483     -22.059795    4.473203     0.09838721    364.0   16.0         -0.9305437     0.07241977         1.0319085     0.14988624          0.9803528       0.0771366         -0.29030424     0.17172703         -0.17315555    0.06343183    ""         ""      3.7425678    0.009056568    71.907455    -22.05874     1.3084089    0.06542044      "TGSSADR J044737.3-220337" 71.90542   -22.06042   2.6279       0.2629         "MRC 0445-221"  71.905       -22.059444    4.64    0.232         ""           ""           ""        ""              71.90522      -22.060095    2.0663314     0.10331657     1.3632597      0.08505967    1.4055803      0.07081919    1.4985503     0.06678515    1.712646        0.072515145   1.834091        0.065945245   1.9705572       0.06702458    2.0799716     0.06828809    2.245397        0.07207694    2.4255404     0.07605691    2.6660414     0.082344115   2.7443113     0.08425829     2.895109      0.088771746    3.0216956    0.09191191    3.1728644    0.09612718    3.2934628    0.09964842     3.4049494    0.1029991      3.4812694    0.105417036    3.5266192    0.10659346    3.6501956    0.110262334    3.6149173    0.10913816    
  "GLEAM J045018-322044"   72.577614    -32.345642    0.25836453   0.056172464   324.0   64.0         -0.5880409     0.35755467         1.4747869     1.0324225           0.58845496      0.14883715        -0.17984946     0.08791369         0.70137966     0.6226028     ""         ""      0.22816803   0.006934023    ""           ""            ""           ""              "TGSSADR J045018.5-322042" 72.57735   -32.34518   0.096599996  0.0121         ""              ""           ""            ""      ""            72.57679     -32.34514    0.181     0.00905         72.577446     -32.345684    0.15182634    0.007591317    0.116209485    0.0686619     0.022471901    0.05237707    0.04557806    0.04487553    0.061155673     0.04855487    0.0866947       0.033337716   0.20590197      0.029312931   0.18413922    0.027571408   0.15887827      0.025350364   0.19321778    0.021826154   0.15219174    0.01872073    0.20226587    0.017964972    0.21291102    0.016422996    0.20203753   0.015717117   0.20380974   0.014783513   0.2136957    0.014713372    0.21362197   0.013804721    0.24752277   0.014876191    0.2221274    0.014674408   0.25582725   0.014979913    0.22605899   0.015974011   
  "GLEAM J045029-512039"   72.621574    -51.344414    0.8305598    0.084874295   141.0   32.0         -1.2184        0.10403103         1.367009      0.30152944          -0.030974843    0.082478285       -1.0651969      0.110231675        -0.9545562     0.15318067    ""         ""      0.72827584   0.013945071    ""           ""            ""           ""              "TGSSADR J045028.9-512050" 72.62044   -51.34749   0.7953       0.079900004    ""              ""           ""            ""      ""            72.621376    -51.346443   0.155     0.00775         ""            ""            ""            ""             0.57792825     0.0895777     0.5785367      0.06992954    0.61714685    0.059761204   0.76247007      0.061001994   0.7512913       0.047926437   0.7844849       0.043214872   0.8824935     0.03979026    0.87929004      0.039445553   0.829346      0.034213852   0.8428595     0.032341063   0.82133484    0.030917453    0.77588886    0.02942342     0.781661     0.031009778   0.75104254   0.02932594    0.74572235   0.030564822    0.7276502    0.03190299     0.7200946    0.03484666     0.69429505   0.033127014   0.75010043   0.03417427     0.69719964   0.034831155   
  "GLEAM J045152-505929"   72.968994    -50.991627    0.5948067    0.195154      171.0   34.0         -0.7029068     0.43241775         0.27080566    0.47973466          0.053803228     0.0857581         -0.302751       0.111377016        -0.20602092    0.16053751    ""         ""      0.58766556   0.012428502    ""           ""            ""           ""              "TGSSADR J045152.4-505939" 72.96857   -50.99431   0.482        0.0488         ""              ""           ""            ""      ""            72.96904     -50.993416   0.3876    0.01938         ""            ""            ""            ""             0.46456486     0.07859215    0.52757436     0.06465659    0.5602051     0.055364355   0.589027        0.055638794   0.6022075       0.043769307   0.5884784       0.03814474    0.54329026    0.032637183   0.6017943       0.032530334   0.5960677     0.028363282   0.54937965    0.025454374   0.5889546     0.025208784    0.5908665     0.024793636    0.59302175   0.026446247   0.6072893    0.026347416   0.6078075    0.026190776    0.5979516    0.027180022    0.6477752    0.030503398    0.59078443   0.030398829   0.5281347    0.029872363    0.5735634    0.033128336   
  "GLEAM J045216+141501"   73.06922     14.250424     0.5464817    0.0908673     497.0   174.0        -0.9248067     0.76031506         0.7268916     0.29180557          0.6841196       0.1876913         -0.059072915    0.09747648         1.0640709      0.4520368     ""         ""      0.371528     0.022270218    ""           ""            ""           ""              "TGSSADR J045216.6+141506" 73.06918   14.25186    0.3032       0.0313         ""              ""           ""            ""      ""            ""           ""           ""        ""              73.06909      14.251566     0.35141507    0.017570755    0.12470486     0.10503058    0.38317072     0.082084045   0.27306178    0.0718654     0.27159402      0.070013456   0.1753945       0.057325535   0.24524005      0.050500408   0.27176112    0.042956077   0.1710212       0.04176459    0.2681611     0.039698992   0.24120711    0.035214894   0.3186817     0.033923097    0.30532238    0.0353045      0.30482104   0.041578684   0.37502882   0.04043459    0.39768904   0.040378153    0.39753875   0.042268574    0.41689655   0.04353658     0.3905183    0.040980667   0.36421844   0.039826423    0.3706264    0.047177847   
  "GLEAM J045226-251624"   73.10975     -25.273577    0.42122415   0.06090342    151.0   30.0         -0.91482896    0.15736084         0.46415386    0.3970857           0.0035894965    0.074126735       -0.6381033      0.08351398         -0.3281461     0.17099613    ""         ""      0.4454868    0.0068374835   ""           ""            ""           ""              "TGSSADR J045226.2-251627" 73.10945   -25.27427   0.4641       0.0467         ""              ""           ""            ""      ""            ""           ""           ""        ""              73.10964      -25.274529    0.12072868    0.006036434    0.42931858     0.07587088    0.3219438      0.05470908    0.3529166     0.048252627   0.47112325      0.05848688    0.4439981       0.03475811    0.37436604      0.029296292   0.38923758    0.026649747   0.3960289       0.025871875   0.4340268     0.026762173   0.4253756     0.025142817   0.40535438    0.022867026    0.42931712    0.02365586     0.4207401    0.019587515   0.4122044    0.019354915   0.43071964   0.019289672    0.42328116   0.018423539    0.42466697   0.016779402    0.40514344   0.015798189   0.3788042    0.014789741    0.40096894   0.0153058665  
  "GLEAM J045228-151940"   73.11729     -15.328022    0.3181029    0.033507515   198.0   39.0         -0.8512108     0.19991602         1.0287322     0.75348955          0.25796506      0.10424147        -0.59600335     0.10730923         -0.80706954    0.30608764    ""         ""      0.31685987   0.0076719895   ""           ""            ""           ""              "TGSSADR J045228.1-151941" 73.11723   -15.32811   0.2246       0.023200002    ""              ""           ""            ""      ""            ""           ""           ""        ""              73.117676     -15.328404    0.09850848    0.004925424    0.14532076     0.071505696   0.28856695     0.058210254   0.20490438    0.048239782   0.22647442      0.053117044   0.1995818       0.03222886    0.24987602      0.028044514   0.2686272     0.025738074   0.32601717      0.025594223   0.27827027    0.025217129   0.32560876    0.0230781     0.3438505     0.023141157    0.33329728    0.02219772     0.32765788   0.018385315   0.29086253   0.017980339   0.31384504   0.016817406    0.33481565   0.016995136    0.32564476   0.017667113    0.3172601    0.01789102    0.3224484    0.016758393    0.2936434    0.016858593   
  "GLEAM J045317-532512"   73.32136     -53.42004     1.1342531    0.024485927   74.0    29.0         -0.9151824     0.077001065        ""            ""                  -0.52129954     0.09163483        -0.885005       0.09022543         -0.40425196    0.09055167    ""         ""      0.76563793   0.011171816    ""           ""            ""           ""              ""                         ""         ""          ""           ""             ""              ""           ""            ""      ""            73.320915    -53.42178    0.2237    0.011185        ""            ""            ""            ""             1.0731338      0.07646666    1.1613452      0.06935368    1.1793859     0.06218949    1.076436        0.056685477   1.0256656       0.048479717   1.0654156       0.04325032    1.0585064     0.042204313   1.0083926       0.03933897    0.9317944     0.03562067    0.9268591     0.033663373   0.9241806     0.03387812     0.85962677    0.03240494     0.8385704    0.032908898   0.80397475   0.032418445   0.8147126    0.03227889     0.8014584    0.0334013      0.7585493    0.030630156    0.7899947    0.03288951    0.69668365   0.029320968    0.6599327    0.028356884   
  "GLEAM J045608-393705"   74.03616     -39.61807     0.5567631    0.059148695   154.0   88.0         -1.039335      0.2297443          0.11034351    0.11702167          0.04160898      0.07859531        -0.46367985     0.08233357         -0.33524147    0.13648297    ""         ""      0.55016327   0.009384281    ""           ""            ""           ""              "TGSSADR J045608.5-393705" 74.03562   -39.61812   0.413        0.0425         ""              ""           ""            ""      ""            74.035835    -39.618473   0.3296    0.01648         74.03635      -39.618996    0.21102418    0.01055121     0.44342223     0.07213463    0.50353074     0.0529346     0.45553425    0.047547366   0.48981792      0.049363002   0.59962225      0.03687229    0.56319815      0.032892603   0.507288      0.029620532   0.54220545      0.02869899    0.5709544     0.030177629   0.55202836    0.026704276   0.55228716    0.025793325    0.5354954     0.02457876     0.5519236    0.024418835   0.56974083   0.024883226   0.5409768    0.024352683    0.5677988    0.024657337    0.5272558    0.021704776    0.5358278    0.021680387   0.55204403   0.022320546    0.5154345    0.024304261   
